year,ac_no,candidate,gender,age,category,party,general_votes,postal_votes,total_votes,vote_pct,position
2021,173,TAPAS KUMAR DAS,MALE,55.0,GENERAL,SUCI,320,2,322,0.15,7
2021,173,MAMATA BANERJEE,FEMALE,51.0,GENERAL,IND,321,1,322,0.15,8
2021,173,SAMIR BACHAR,MALE,48.0,SC,IND,313,0,313,0.14,9
2021,173,RAJESH KUMAR SINGH,MALE,32.0,GENERAL,IND,170,1,171,0.08,10
2021,173,SAJAL SARDAR,MALE,30.0,SC,IND,157,0,157,0.07,11
2021,173,PABITRA BISWAS,MALE,59.0,SC,IND,135,1,136,0.06,12
2021,174,PRIYA PAUL,FEMALE,50.0,SC,TMC,111758,130,111888,50.37,1
2021,174,PROBHAKAR PANDIT,MALE,42.0,SC,BJP,71333,128,71461,32.17,2
2021,174,SAMIR MALICK,MALE,42.0,SC,CPI(M),34077,67,34144,15.37,3
2021,174,SAMIR SHIT,MALE,28.0,SC,IND,1006,0,1006,0.45,4
2021,174,SUVOMAY KHELO,MALE,28.0,SC,IND,522,0,522,0.24,5
2021,174,TAPAS DOLUI,MALE,38.0,SC,IND,518,2,520,0.23,6
2021,174,BIMAL KANTI NASKAR,MALE,65.0,SC,IND,396,0,396,0.18,7
2021,174,BUDHEN PATRA,MALE,46.0,SC,IND,339,1,340,0.15,8
2021,175,GULSAN MULLICK,MALE,63.0,GENERAL,TMC,104377,195,104572,48.19,1
2021,175,MOHIT LAL GHANTI,MALE,53.0,GENERAL,BJP,71695,126,71821,33.1,2
2021,175,ABDUL JALIL SK,MALE,54.0,GENERAL,RSSCMJP,35543,33,35576,16.39,3
2021,175,AMAR CHATTERJEE,MALE,45.0,GENERAL,AMB,1408,3,1411,0.65,4
2021,175,SHYAMAL MONDAL,MALE,34.0,SC,IND,1218,0,1218,0.56,5
2021,176,BIDESH RANJAN BOSE,MALE,67.0,GENERAL,TMC,86322,204,86526,44.83,1
2021,176,PRATYUSH MANDAL,MALE,42.0,GENERAL,BJP,69110,290,69400,35.95,2
2021,176,ABBAS UDDIN KHAN,MALE,49.0,GENERAL,RSSCMJP,30377,81,30458,15.78,3
2021,176,SUSHANTA DOLUI,MALE,53.0,SC,IND,1616,1,1617,0.84,4
2021,176,ANOWAR MALLICK,MALE,49.0,GENERAL,IUC,1231,2,1233,0.64,5
2021,176,GANESH DAS,MALE,59.0,SC,IND,1074,1,1075,0.56,6
2021,176,SIYABADDIN KAJI,MALE,53.0,GENERAL,IND,600,1,601,0.31,7
2021,177,Dr. Nirmal Maji,MALE,60.0,SC,TMC,91324,177,91501,49.25,1
2021,177,CHIRAN BERA,MALE,32.0,SC,BJP,70378,120,70498,37.95,2
2021,177,Ashok Dalui,MALE,61.0,SC,CPI(M),19259,33,19292,10.38,3
2021,177,NIRAPADA PANDIT,MALE,66.0,SC,IND,1181,0,1181,0.64,4
2021,177,Avijit Das,MALE,31.0,SC,IND,935,0,935,0.5,5
2021,177,VIBEKANANDA MONDAL,MALE,28.0,SC,IND,758,0,758,0.41,6
2021,177,Ganesh Chandra Hazra,MALE,54.0,SC,IND,365,2,367,0.2,7
2021,178,PULAK ROY,MALE,55.0,GENERAL,TMC,101796,84,101880,50.37,1
2021,178,PAPIA DEY (ADHIKARY),FEMALE,56.0,GENERAL,BJP,73363,79,73442,36.31,2
2021,178,SK KUTUB UDDIN AHMED,MALE,71.0,GENERAL,AIFB,21098,12,21110,10.44,3
2021,178,AMAL KUMAR BARMAN,MALE,46.0,SC,IND,1314,0,1314,0.65,4
2021,178,JAYANTA KHATUA,MALE,47.0,GENERAL,SUCI,1165,0,1165,0.58,5
2021,178,RAM PROSAD GHORAI,MALE,57.0,SC,IUC,1024,0,1024,0.51,6
2021,178,SUJIT MONDAL,MALE,28.0,SC,IND,857,0,857,0.42,7
2021,179,KALIPADA MANDAL,MALE,76.0,GENERAL,TMC,114542,262,114804,51.74,1
2021,179,TNUSREE CHAKRABORTY,FEMALE,39.0,GENERAL,BJP,83129,164,83293,37.54,2
2021,179,AMITABHA CHAKRABORTI,MALE,59.0,GENERAL,INC,20382,26,20408,9.2,3
2021,179,PRADIP MANDAL,MALE,53.0,GENERAL,SUCI,1001,1,1002,0.45,4
2021,179,SANKAR MANDAL,MALE,57.0,SC,IND,632,0,632,0.28,5
2021,179,TUSHARKANTI MAL,MALE,31.0,GENERAL,IND,607,1,608,0.27,6
2021,180,Arunava Sen (Raja),MALE,45.0,GENERAL,TMC,105867,175,106042,53.04,1
2021,180,Anupam Mallik,MALE,54.0,GENERAL,BJP,75781,141,75922,37.97,2
2021,180,Sk Bosir Ahmed,MALE,54.0,GENERAL,CPI(M),14512,43,14555,7.28,3
2021,180,Sanjit Patra,MALE,41.0,GENERAL,IND,906,0,906,0.45,4
2021,180,Pampa Sarkar Bera,FEMALE,51.0,GENERAL,SUCI,462,2,464,0.23,5
2021,180,Subhasish Adhikary,MALE,45.0,GENERAL,IND,284,0,284,0.14,6
2021,180,Ramesh Khanra,MALE,49.0,SC,IND,213,1,214,0.11,7
2021,181,SUKANTA KUMAR PAUL,MALE,41.0,GENERAL,TMC,102344,101,102445,49.06,1
2021,181,DEBTANU BHATTACHARYA,MALE,49.0,GENERAL,BJP,76180,60,76240,36.51,2
2021,181,ASIT MITRA,MALE,75.0,GENERAL,INC,25081,28,25109,12.02,3
2021,181,BISWANATH DAS,MALE,47.0,SC,IND,1265,1,1266,0.61,4
2021,181,SANJEEB SANTRA,MALE,54.0,GENERAL,SUCI,1136,3,1139,0.55,5
2021,181,RATAN CHANDRA MALICK,MALE,49.0,SC,IND,783,0,783,0.37,6
2021,181,DILIP KUMAR HAIT,MALE,57.0,SC,IND,526,0,526,0.25,7
2021,182,SAMIR KUMAR PANJA,MALE,55.0,GENERAL,TMC,101023,487,101510,51.21,1
2021,182,SUMIT RANJAN KARAR,MALE,48.0,GENERAL,BJP,87338,174,87512,44.15,2
2021,182,ALOKE KOLEY,MALE,58.0,GENERAL,INC,5158,20,5178,2.61,3
2021,182,ARNAB ADHIKARY,MALE,26.0,GENERAL,IND,1716,2,1718,0.87,4
2021,182,SAMIT KARMAKAR,MALE,34.0,GENERAL,IND,1072,1,1073,0.54,5
2021,183,SITANATH GHOSH,MALE,67.0,GENERAL,TMC,116137,425,116562,49.45,1
2021,183,ANUPAM GHOSH,MALE,42.0,GENERAL,BJP,87016,350,87366,37.06,2
2021,183,SK SABBIR AHMED,MALE,45.0,GENERAL,RSSCMJP,25279,83,25362,10.76,3
2021,183,GOBARDHAN MANNA,MALE,69.0,GENERAL,IUC,1971,1,1972,0.84,4
2021,183,PANCHANAN MAHANTA,MALE,28.0,GENERAL,IND,1688,2,1690,0.72,5
2021,184,KALYAN GHOSH,MALE,60.0,GENERAL,TMC,130278,221,130499,52.0,1
2021,184,RAJIB BANERJEE S/O- LATE DHANANJOY BANERJEE,MALE,51.0,GENERAL,BJP,87766,113,87879,35.01,2
2021,184,UTTAM BERA,MALE,46.0,GENERAL,CPI(M),22727,41,22768,9.07,3
2021,184,SUMANTA KAYAL,MALE,37.0,SC,IND,2855,0,2855,1.14,4
2021,184,SUBHAS SANTRA,MALE,30.0,SC,IND,1712,0,1712,0.68,5
2021,184,RAJANI BEGUM,FEMALE,26.0,GENERAL,BNARP,1300,0,1300,0.52,6
2021,184,SUBIR DALUI,MALE,32.0,SC,IND,424,0,424,0.17,7
2021,184,SK. SHAMIM HOSSAIN,MALE,26.0,GENERAL,IND,272,0,272,0.11,8
2021,184,TANMOY DAS,MALE,31.0,SC,IND,236,0,236,0.09,9
2021,184,RAJIB BANERJEE S/O- AMARNATH BANERJEE,MALE,25.0,GENERAL,IND,225,0,225,0.09,10
2021,184,NANDITA ROY,FEMALE,26.0,SC,IND,218,0,218,0.09,11
2021,184,SRIKUMAR NASKAR,MALE,48.0,SC,IND,198,0,198,0.08,12
2021,184,SANCHAYITA GHOSH,FEMALE,33.0,GENERAL,IND,172,0,172,0.07,13
2021,184,RAJIB MONDAL,MALE,25.0,GENERAL,IND,138,0,138,0.05,14
2021,185,KANCHAN MULLICK,MALE,50.0,GENERAL,TMC,93334,544,93878,46.96,1
2021,185,PRABIR KUMAR GHOSAL,MALE,64.0,GENERAL,BJP,57603,286,57889,28.96,2
2021,185,RAJAT BANERJEE (BAPPA),MALE,43.0,GENERAL,CPI(M),42376,342,42718,21.37,3
2021,185,SOURAV ROY,MALE,29.0,GENERAL,CPI(ML)(L),1217,6,1223,0.61,4
2021,185,RANJAN MUKHERJEE,MALE,45.0,GENERAL,IND,826,7,833,0.42,5
2021,186,DR. SUDIPTO ROY,MALE,72.0,GENERAL,TMC,92435,586,93021,49.46,1
2021,186,KABIR SHANKAR BOSE,MALE,37.0,GENERAL,BJP,69241,347,69588,37.0,2
2021,186,ALOK RANJAN BANERJEE,MALE,67.0,GENERAL,INC,19223,178,19401,10.32,3
2021,186,BISWANATH BHATTACHERJEE,MALE,58.0,GENERAL,IND,1073,2,1075,0.57,4
2021,186,SANTOSH KUMAR SINGH,MALE,50.0,GENERAL,IND,906,8,914,0.49,5
2021,186,MANGAL SARKAR,MALE,41.0,SC,BAHUMP,905,9,914,0.49,6
2021,186,SAMIR SARKAR,MALE,58.0,GENERAL,SUCI,757,11,768,0.41,7
2021,187,ARINDAM GUIN (BUBAI),MALE,44.0,GENERAL,TMC,100512,460,100972,50.2,1
2021,187,DILIP SINGH,MALE,46.0,GENERAL,BJP,70617,277,70894,35.25,2
2021,187,ABDUL MANNAN,MALE,68.0,GENERAL,INC,23053,219,23272,11.57,3
2021,187,ARABIND KUMAR RABIDAS,MALE,34.0,SC,IND,807,1,808,0.4,4
2021,187,MANGAL SARKAR,MALE,41.0,SC,BAHUMP,781,9,790,0.39,5
2021,187,DILIP DAS,MALE,44.0,SC,IND,632,0,632,0.31,6
2021,187,AJAY YADAV,MALE,36.0,GENERAL,IND,411,5,416,0.21,7
2021,188,BECHARAM MANNA,MALE,50.0,GENERAL,TMC,99852,1225,101077,48.15,1
2021,188,RABINDRANATH BHATTACHARYA,MALE,89.0,GENERAL,BJP,74595,559,75154,35.8,2
2021,188,SRIJAN BHATTACHARYYA,MALE,27.0,GENERAL,CPI(M),29639,377,30016,14.3,3
2021,188,SHANKAR JANA,MALE,74.0,GENERAL,SUCI,1339,7,1346,0.64,4
2021,189,INDRANIL SEN,MALE,55.0,GENERAL,TMC,85604,1174,86778,47.63,1
2021,189,DEEPANJAN KUMAR GUHA,MALE,39.0,GENERAL,BJP,55275,474,55749,30.6,2
2021,189,GAUTAM SARKAR,MALE,59.0,GENERAL,CPI(M),33071,631,33702,18.5,3
2021,189,RATAN KUMAR CHATTERJEE (R.K.C),MALE,52.0,GENERAL,IND,1179,5,1184,0.65,4
2021,189,UDAY VEER CHOUDHURY,MALE,43.0,SC,IND,532,6,538,0.3,5
2021,189,SUBRATA DEY,MALE,53.0,GENERAL,IND,531,1,532,0.29,6
2021,189,TANDRA BHATTACHARJEE (TANDRADI),FEMALE,60.0,GENERAL,IND,352,13,365,0.2,7
2021,189,PRALOY MUKHERJEE,MALE,42.0,GENERAL,IND,304,3,307,0.17,8
2021,190,Asit Mazumder (Tapan),MALE,63.0,GENERAL,TMC,115802,1302,117104,45.97,1
2021,190,Locket Chatterjee,FEMALE,47.0,GENERAL,BJP,98011,676,98687,38.74,2
2021,190,PRANAB KUMAR GHOSH,MALE,60.0,GENERAL,AIFB,28397,380,28777,11.3,3
2021,190,Goutam Mondal,MALE,42.0,SC,BSP,1306,22,1328,0.52,4
2021,190,Kashinath Murmu,MALE,60.0,ST,IND,1297,14,1311,0.51,5
2021,190,Ajanta Sarkar,FEMALE,56.0,GENERAL,SP(I),1034,8,1042,0.41,6
2021,190,AJIT KUMAR MURMU,MALE,52.0,ST,APOI,827,12,839,0.33,7
2021,190,Debkanta Sikdar,MALE,37.0,GENERAL,IND,658,7,665,0.26,8
2021,190,Gopal Jee Pandey,MALE,40.0,GENERAL,IND,639,7,646,0.25,9
2021,191,MANORANJAN BAPARI,MALE,55.0,SC,TMC,99524,840,100364,45.63,1
2021,191,SUBHAS CHANDRA HALDAR,MALE,52.0,SC,BJP,93993,587,94580,43.0,2
2021,191,MAHAMAYA MONDAL,FEMALE,46.0,SC,CPI(M),19592,174,19766,8.99,3
2021,191,SUKDEB BISWAS,MALE,29.0,SC,SUCI,2133,9,2142,0.97,4
2021,192,Dr. Ratna De Nag,FEMALE,71.0,GENERAL,TMC,102128,746,102874,45.99,1
2021,192,Partha Sharma,MALE,39.0,GENERAL,BJP,70651,365,71016,31.75,2
2021,192,Amjad Hossain Sk.,MALE,42.0,GENERAL,CPI(M),41205,269,41474,18.54,3
2021,192,Paban Mazumder,MALE,43.0,SC,SUCI,1971,11,1982,0.89,4
2021,192,Mina Roy,FEMALE,40.0,SC,BSP,1632,18,1650,0.74,5
2021,192,Balai Saren,MALE,47.0,ST,APOI,1254,6,1260,0.56,6
2021,192,Sk. Nasiruddin,MALE,49.0,GENERAL,LJP,1239,5,1244,0.56,7
2021,193,TAPAN DASGUPTA,MALE,65.0,GENERAL,TMC,92689,639,93328,48.56,1
2021,193,DEBABRATA BISWAS,MALE,36.0,GENERAL,BJP,83128,428,83556,43.48,2
2021,193,PABITRA DEB,MALE,64.0,GENERAL,INC,8233,99,8332,4.34,3
2021,193,Subir Roy,MALE,44.0,GENERAL,IND,1745,0,1745,0.91,4
2021,193,Milan Das,MALE,31.0,GENERAL,IND,706,1,707,0.37,5
2021,193,Bishnu Chowdhuri,MALE,37.0,GENERAL,IND,595,6,601,0.31,6
2021,193,Ajoy Das,MALE,43.0,GENERAL,IND,556,12,568,0.3,7
2021,193,Paritosh Karmakar,MALE,54.0,GENERAL,IND,306,10,316,0.16,8
2021,194,SWATI KHANDOKER,FEMALE,54.0,GENERAL,TMC,102719,399,103118,49.79,1
2021,194,DEBASHISH DASGUPTA(YASH D GUPTAA),MALE,34.0,GENERAL,BJP,61620,151,61771,29.83,2
2021,194,MD. SALIM,MALE,63.0,GENERAL,CPI(M),37005,156,37161,17.94,3
2021,194,ABDUL RAHIM MOLLICK,MALE,39.0,GENERAL,IND,1882,4,1886,0.91,4
2021,194,ONKAR MAJUMDER,MALE,76.0,GENERAL,IND,1011,3,1014,0.49,5
2021,195,SNEHASIS CHAKRABORTY,MALE,51.0,GENERAL,TMC,101054,831,101885,48.42,1
2021,195,DEBJIT SARKAR,MALE,44.0,GENERAL,BJP,83474,485,83959,39.9,2
2021,195,SK. MAINUDDIN,MALE,47.0,GENERAL,RSSCMJP,17661,95,17756,8.44,3
2021,195,SK. SAMSUDDIN,MALE,44.0,GENERAL,IND,1681,4,1685,0.8,4
2021,195,SK. AMJAD ALI,MALE,29.0,GENERAL,IND,953,5,958,0.46,5
2021,195,TANUSREE GHOSH,FEMALE,34.0,GENERAL,IND,654,7,661,0.31,6
2021,195,SAMIR BANDYOPADHYAY,MALE,38.0,GENERAL,IND,449,18,467,0.22,7
2021,196,Dr. Karabi Manna,FEMALE,46.0,GENERAL,TMC,109128,1087,110215,49.92,1
2021,196,Samiran Mitra,MALE,65.0,GENERAL,BJP,86561,582,87143,39.47,2
2021,196,Simal Saren,MALE,33.0,ST,RSSCMJP,15662,133,15795,7.15,3
2021,196,Totan Bag,MALE,30.0,SC,BSP,2108,24,2132,0.97,4
2021,196,Biswanath Ghosh,MALE,51.0,GENERAL,SUCI,2103,19,2122,0.96,5
2021,197,ASIMA PATRA,FEMALE,53.0,SC,TMC,123509,1267,124776,53.36,1
2021,197,TUSAR KUMAR MAJUMDAR,MALE,41.0,SC,BJP,93861,756,94617,40.46,2
2021,197,ANIRBAN SAHA,MALE,39.0,SC,INC,8929,104,9033,3.86,3
2021,197,SAJAL KUMAR DE,MALE,40.0,SC,CPI(ML)(L),3215,15,3230,1.38,4
2021,198,RAMENDU SINHARAY,MALE,54.0,GENERAL,TMC,95384,1314,96698,46.96,1
2021,198,Dr. Swapan Dasgupta,MALE,65.0,GENERAL,BJP,88461,753,89214,43.33,2
2021,198,SURAJIT GHOSH,MALE,45.0,GENERAL,CPI(M),14396,199,14595,7.09,3
2021,198,Sanju Chakraborty,MALE,39.0,GENERAL,RPPRINAT,1690,7,1697,0.82,4
2021,198,Sukumar Khanra,MALE,58.0,GENERAL,IND,954,7,961,0.47,5
2021,199,BIMAN GHOSH,MALE,36.0,GENERAL,BJP,118607,727,119334,53.5,1
2021,199,DILIP YADAV,MALE,58.0,GENERAL,TMC,90505,651,91156,40.86,2
2021,199,MONIKA MALIK GHOSH,FEMALE,49.0,SC,INC,7733,95,7828,3.51,3
2021,199,CHIRANJIT BARIK,MALE,31.0,GENERAL,IND,1952,16,1968,0.88,4
2021,200,MADHUSUDAN BAG,MALE,49.0,SC,BJP,102518,590,103108,46.88,1
2021,200,SUJATA MONDAL,FEMALE,34.0,SC,TMC,95332,604,95936,43.62,2
2021,200,SAKTI MOHON MALIK,MALE,61.0,SC,CPI(M),14841,124,14965,6.8,3
2021,200,BANKIM CHANDRA SANTRA,MALE,43.0,SC,BSP,2761,19,2780,1.26,4
2021,201,BISWANATH KARAK,MALE,60.0,SC,BJP,101743,484,102227,46.56,1
2021,201,MANAS MAJUMDAR,MALE,41.0,SC,TMC,97523,557,98080,44.67,2
2021,201,SHIBA PRASAD MALICK,MALE,64.0,SC,AIFB,14288,90,14378,6.55,3
2021,201,SAMIR ROY,MALE,34.0,SC,BSP,2364,14,2378,1.08,4
2021,202,SUSANTA GHOSH,MALE,32.0,GENERAL,BJP,106819,584,107403,49.27,1
2021,202,MUNSI NAZBUL KARIM,MALE,40.0,GENERAL,TMC,94067,452,94519,43.36,2
2021,202,FAISAL KHAN,MALE,38.0,GENERAL,RSSCMJP,8666,66,8732,4.01,3
2021,202,CHANDAN SAMANTA,MALE,43.0,GENERAL,IND,2085,3,2088,0.96,4
2021,202,ADITYA MANIK,MALE,27.0,GENERAL,IND,1036,9,1045,0.48,5
2021,202,ATANU SAMANTA,MALE,41.0,GENERAL,IND,905,21,926,0.42,6
2021,203,Saumen Kumar Mahapatra,MALE,65.0,GENERAL,TMC,107441,802,108243,45.86,1
2021,203,Hare Krishna Bera,MALE,61.0,GENERAL,BJP,106624,826,107450,45.52,2
2021,203,Goutam Panda,MALE,61.0,GENERAL,CPI,14552,166,14718,6.24,3
2021,203,Jnanananda Roy,MALE,51.0,GENERAL,SUCI,2739,17,2756,1.17,4
2021,203,Bhim Patra,MALE,38.0,GENERAL,IND,773,1,774,0.33,5
2021,203,Sandip Batabyal,MALE,46.0,GENERAL,IND,760,2,762,0.32,6
2021,203,Sulalit Mallick,MALE,43.0,GENERAL,AMB,189,3,192,0.08,7
2021,204,Biplab Roy Chowdhury,MALE,74.0,GENERAL,TMC,90972,241,91213,45.97,1
2021,204,Debabrata Pattanayek,MALE,41.0,GENERAL,BJP,81318,235,81553,41.11,2
2021,204,Ibrahim Ali Sk,MALE,32.0,GENERAL,CPI(M),20634,83,20717,10.44,3
2021,204,Chandramohan Manik,MALE,60.0,GENERAL,SUCI,1452,6,1458,0.73,4
2021,204,Samir Hossain,MALE,32.0,GENERAL,IND,977,3,980,0.49,5
2021,204,Bimal Poria,MALE,47.0,GENERAL,AMB,904,0,904,0.46,6
2021,204,Tarun Mandal,MALE,39.0,SC,IUC,391,1,392,0.2,7
2021,205,PHIROJA BIBI,FEMALE,70.0,GENERAL,TMC,111047,658,111705,47.71,1
2021,205,SINTU SENAPATI,MALE,30.0,GENERAL,BJP,102144,672,102816,43.91,2
2021,205,CHITTARANJAN DASTHAKUR,MALE,71.0,GENERAL,CPI,14984,140,15124,6.46,3
2021,205,SUNIL KUMAR JANA,MALE,59.0,GENERAL,SUCI,1230,9,1239,0.53,4
2021,205,NARAYAN KINKAR MISHRA,MALE,70.0,GENERAL,IND,1101,2,1103,0.47,5
2021,205,PREETILATA DAS TEWARI,FEMALE,30.0,GENERAL,LJP,813,4,817,0.35,6
2021,206,Ashoke Dinda,MALE,35.0,GENERAL,BJP,107054,1055,108109,48.17,1
2021,206,Sangram Kumar Dolai,MALE,41.0,SC,TMC,106027,822,106849,47.61,2
2021,206,Manik Bhaumik,MALE,60.0,GENERAL,INC,5030,78,5108,2.28,3
2021,206,Subrata Bag,MALE,46.0,SC,SUCI,1658,16,1674,0.75,4
2021,206,Kamal Bag,MALE,41.0,SC,BSP,761,5,766,0.34,5
2021,206,Mahammad Ali Sk,MALE,55.0,GENERAL,IND,360,1,361,0.16,6
2021,206,Biplab Barai,MALE,37.0,SC,IND,232,0,232,0.1,7
2021,207,SUKUMAR DE,MALE,60.0,GENERAL,TMC,107330,851,108181,47.6,1
2021,207,ADHIKARY NILANJAN,MALE,41.0,GENERAL,BJP,102106,669,102775,45.22,2
2021,207,KARUNA SANKAR BHOWMIK,MALE,53.0,GENERAL,CPI(M),12651,131,12782,5.62,3
2021,207,Saumitra Pattanayak,MALE,38.0,GENERAL,SUCI,1341,8,1349,0.59,4
2021,207,Marphat Ali Khan,MALE,58.0,GENERAL,IND,711,4,715,0.31,5
2021,208,TILAK KUMAR CHAKRABORTY,MALE,55.0,GENERAL,TMC,100768,1218,101986,46.49,1
2021,208,BISWANATH BANERJEE,MALE,43.0,GENERAL,BJP,98635,965,99600,45.41,2
2021,208,BIKRAM CHATTERJEE,MALE,39.0,GENERAL,RSSCMJP,13685,111,13796,6.29,3
2021,208,TAPAN KUMAR MAITY,MALE,54.0,GENERAL,SUCI,969,13,982,0.45,4
2021,208,PHAJLUR RAHAMAN SEK,MALE,59.0,GENERAL,IND,785,3,788,0.36,5
2021,208,KOUSHIK DAS,MALE,46.0,GENERAL,IND,429,9,438,0.2,6
2021,209,Tapasi Mondal,FEMALE,49.0,SC,BJP,103489,637,104126,47.15,1
2021,209,Swapan Naskar,MALE,57.0,SC,TMC,88663,455,89118,40.36,2
2021,209,Kar Paik Manika,FEMALE,43.0,SC,CPI(M),22510,178,22688,10.27,3
2021,209,Subrata Ghorai,MALE,42.0,SC,BSP,1920,2,1922,0.87,4
2021,209,Narayan Pramanik,MALE,52.0,SC,SUCI,1548,8,1556,0.7,5
2021,210,ADHIKARI SUVENDU,MALE,50.0,GENERAL,BJP,109673,1091,110764,48.49,1
2021,210,Mamata Banerjee,FEMALE,66.0,GENERAL,TMC,107937,871,108808,47.64,2
2021,210,Minakshi Mukherjee,FEMALE,37.0,GENERAL,CPI(M),6198,69,6267,2.74,3
2021,210,Swapan Parua,MALE,33.0,GENERAL,IND,773,3,776,0.34,4
2021,210,Sk Saddam Hossain,MALE,28.0,GENERAL,IND,310,3,313,0.14,5
2021,210,MANOJ KUMAR DAS,MALE,49.0,GENERAL,SUCI,235,5,240,0.11,6
2021,210,Dipak Kumar Gayen,MALE,44.0,GENERAL,IND,74,0,74,0.03,7
2021,210,Subrata Bose,MALE,62.0,GENERAL,IND,72,1,73,0.03,8
2021,211,Soham Chakraborty,MALE,37.0,GENERAL,TMC,109193,577,109770,49.82,1
2021,211,Pulak Kanti Guria,MALE,39.0,GENERAL,BJP,95695,603,96298,43.71,2
2021,211,Ashis Kumar Guchhait,MALE,32.0,GENERAL,CPI(M),9708,129,9837,4.46,3
2021,211,Bikash Chandra Das,MALE,51.0,GENERAL,WBSP,1365,0,1365,0.62,4
2021,211,Biswanath Ghorai,MALE,54.0,SC,BSP,1253,1,1254,0.57,5
2021,211,Arup Kumar Sahoo,MALE,39.0,GENERAL,IND,589,3,592,0.27,6
2021,211,Swapan Kumar Bhowmik,MALE,57.0,GENERAL,SUCI,470,5,475,0.22,7
2021,212,UTTAM BARIK,MALE,46.0,GENERAL,TMC,104268,1031,105299,50.42,1
2021,212,AMBUJAKSHA MAHANTI,MALE,68.0,GENERAL,BJP,94402,903,95305,45.64,2
2021,212,SAIKAT GIRI,MALE,31.0,GENERAL,CPI,6525,106,6631,3.18,3
2021,212,SURJYENDU BIKASH PATRA,MALE,36.0,GENERAL,SUCI,721,10,731,0.35,4
2021,213,SUMITA SINHA,FEMALE,53.0,GENERAL,BJP,112677,847,113524,49.7,1
2021,213,TARUN KUMAR JANA,MALE,45.0,GENERAL,TMC,103116,1078,104194,45.62,2
2021,213,SUTANU MAITY,MALE,45.0,GENERAL,CPI(M),6432,72,6504,2.85,3
2021,213,PRABIR MISHRA,MALE,43.0,GENERAL,IND,864,2,866,0.38,4
2021,213,PANCHANAN DAS,MALE,45.0,GENERAL,SUCI,767,6,773,0.34,5
2021,213,LIRIKA MUKTAR,FEMALE,26.0,GENERAL,IND,649,3,652,0.29,6
2021,213,DEBASIS DAS,MALE,43.0,GENERAL,IND,213,0,213,0.09,7
2021,213,BISWANATH DAS,MALE,55.0,SC,IUC,198,0,198,0.09,8
2021,214,RABINDRANATH MAITY,MALE,50.0,GENERAL,BJP,120633,847,121480,54.56,1
2021,214,ARDHENDU MAITY,MALE,68.0,GENERAL,TMC,93228,703,93931,42.19,2
2021,214,SHIU MAITI,MALE,42.0,GENERAL,INC,5192,82,5274,2.37,3
2021,214,ASOKTARU PRADHAN,MALE,59.0,GENERAL,SUCI,938,8,946,0.42,4
2021,215,SANTANU PRAMANIK,MALE,36.0,SC,BJP,109697,710,110407,51.93,1
2021,215,PARTHA PRATIM DAS,MALE,50.0,SC,TMC,91814,628,92442,43.48,2
2021,215,HIMANGSHU DAS,MALE,60.0,SC,CPI(M),7747,65,7812,3.67,3
2021,215,Somnath Mandal,MALE,67.0,SC,SUCI,817,7,824,0.39,4
2021,216,ARUP KUMAR DAS,MALE,63.0,GENERAL,BJP,97499,978,98477,50.58,1
2021,216,JYOTIRMOY KAR,MALE,73.0,GENERAL,TMC,87257,927,88184,45.3,2
2021,216,ANURUP PANDA,MALE,80.0,GENERAL,CPI,5895,119,6014,3.09,3
2021,216,SHRABANI PAHARI,FEMALE,53.0,GENERAL,SUCI,1130,6,1136,0.58,4
2021,217,AKHIL GIRI,MALE,62.0,GENERAL,TMC,111870,752,112622,50.72,1
2021,217,SWADESH RANJAN NAYAK,MALE,66.0,GENERAL,BJP,99477,628,100105,45.08,2
2021,217,SABYASACHI JANA,MALE,59.0,GENERAL,CPI(M),6657,94,6751,3.04,3
2021,217,ARATI PAHARI,FEMALE,54.0,GENERAL,SUCI,942,2,944,0.43,4
2021,217,TRAYEE PRADHAN,FEMALE,30.0,GENERAL,RTORP,399,6,405,0.18,5
2021,218,TARUN KUMAR MAITY,MALE,53.0,GENERAL,TMC,124805,958,125763,52.22,1
2021,218,ARUP DASH,MALE,30.0,GENERAL,BJP,106357,915,107272,44.55,2
2021,218,MANAS KUMAR KARMAHAPATRA,MALE,60.0,GENERAL,INC,4997,89,5086,2.11,3
2021,218,JAGADIS SAU,MALE,60.0,GENERAL,SUCI,1290,13,1303,0.54,4
2021,219,BIKRAM CHANDRA PRADHAN,MALE,67.0,GENERAL,TMC,94609,600,95209,48.13,1
2021,219,Saktipada Nayak,MALE,61.0,GENERAL,BJP,93834,752,94586,47.82,2
2021,219,SISIR KUMAR PATRA,MALE,46.0,GENERAL,CPI,5556,96,5652,2.86,3
2021,219,SUBHAS DAS,MALE,59.0,GENERAL,SUCI,1096,5,1101,0.56,4
2021,220,DULAL MURMU,MALE,44.0,ST,TMC,99825,1078,100903,52.46,1
2021,220,BAKUL MURMU,MALE,52.0,ST,BJP,77089,1060,78149,40.63,2
2021,220,HARIPADA SAREN,MALE,42.0,ST,CPI(M),5755,108,5863,3.05,3
2021,220,SHYAM MANDI,MALE,37.0,ST,BSP,1844,14,1858,0.97,4
2021,220,BIDHAN CHANDRA SING,MALE,36.0,ST,IND,896,9,905,0.47,5
2021,220,SHYAMLAL HANSDA,MALE,32.0,ST,IND,897,4,901,0.47,6
2021,220,KALICHARAN BESHRA,MALE,38.0,ST,SUCI,685,4,689,0.36,7
